fecha;maxima;minima;estacion
9/7/2023;31.7;4.2;RIO GRANDE
10/7/2023;20.5;2.1;AEROPARQUE AERO
10/7/2023;28.8;9.4;LAS LOMITAS
10/7/2023;33.7;6.5;RIO GRANDE
11/7/2023;33.8;15.9;AEROPARQUE AERO
11/7/2023;29.1;7.7;LAS LOMITAS
11/7/2023;22.6;8.6;RIO GRANDE
12/7/2023;37.4;13.0;AEROPARQUE AERO
12/7/2023;30.2;15.0;LAS LOMITAS
12/7/2023;38.9;6.5;RIO GRANDE
13/7/2023;21.5;13.7;AEROPARQUE AERO
13/7/2023;27.7;17.1;LAS LOMITAS
13/7/2023;35.3;5.1;RIO GRANDE
14/7/2023;32.6;11.2;AEROPARQUE AERO
14/7/2023;24.2;9.4;LAS LOMITAS
14/7/2023;39.3;0.5;RIO GRANDE
15/7/2023;26.6;1.9;AEROPARQUE AERO
15/7/2023;25.0;6.3;LAS LOMITAS
15/7/2023;37.8;6.5;RIO GRANDE
16/7/2023;39.0;10.5;AEROPARQUE AERO
16/7/2023;39.9;5.9;LAS LOMITAS
16/7/2023;27.0;0.4;RIO GRANDE
17/7/2023;30.5;11.1;AEROPARQUE AERO
17/7/2023;28.9;19.5;LAS LOMITAS
17/7/2023;29.7;5.9;RIO GRANDE
18/7/2023;34.4;7.6;AEROPARQUE AERO
18/7/2023;37.4;13.8;LAS LOMITAS
18/7/2023;25.9;6.4;RIO GRANDE
19/7/2023;29.6;2.9;AEROPARQUE AERO
19/7/2023;36.7;0.2;LAS LOMITAS
19/7/2023;35.0;12.7;RIO GRANDE
20/7/2023;35.5;12.0;AEROPARQUE AERO
20/7/2023;20.9;3.3;LAS LOMITAS
20/7/2023;25.3;18.6;RIO GRANDE
21/7/2023;24.7;5.5;AEROPARQUE AERO
21/7/2023;39.7;17.9;LAS LOMITAS
21/7/2023;30.1;15.5;RIO GRANDE
22/7/2023;26.7;11.1;AEROPARQUE AERO
22/7/2023;26.7;3.3;LAS LOMITAS
22/7/2023;39.0;12.1;RIO GRANDE
23/7/2023;29.4;11.4;AEROPARQUE AERO
23/7/2023;37.4;15.2;LAS LOMITAS
23/7/2023;20.7;11.6;RIO GRANDE
24/7/2023;25.1;4.9;AEROPARQUE AERO
24/7/2023;32.7;15.6;LAS LOMITAS
24/7/2023;32.1;14.9;RIO GRANDE
25/7/2023;36.5;16.6;AEROPARQUE AERO
25/7/2023;35.7;13.0;LAS LOMITAS
25/7/2023;39.5;10.1;RIO GRANDE
26/7/2023;34.2;3.9;AEROPARQUE AERO
26/7/2023;21.9;13.6;LAS LOMITAS
26/7/2023;32.2;6.2;RIO GRANDE
27/7/2023;38.6;1.3;AEROPARQUE AERO
27/7/2023;24.0;5.1;LAS LOMITAS
27/7/2023;20.7;15.2;RIO GRANDE
28/7/2023;21.9;1.4;AEROPARQUE AERO
28/7/2023;35.5;16.5;LAS LOMITAS
28/7/2023;24.5;9.1;RIO GRANDE
29/7/2023;27.1;6.2;AEROPARQUE AERO
29/7/2023;37.4;9.5;LAS LOMITAS
29/7/2023;24.7;8.1;RIO GRANDE
30/7/2023;28.1;3.7;AEROPARQUE AERO
30/7/2023;24.3;18.7;LAS LOMITAS
30/7/2023;35.1;2.2;RIO GRANDE
31/7/2023;26.0;5.4;AEROPARQUE AERO
31/7/2023;39.3;17.3;LAS LOMITAS
31/7/2023;27.7;16.4;RIO GRANDE
1/8/2023;34.2;13.4;AEROPARQUE AERO
1/8/2023;22.4;11.6;LAS LOMITAS
1/8/2023;39.9;13.4;RIO GRANDE
2/8/2023;33.1;19.2;AEROPARQUE AERO
2/8/2023;20.3;8.1;LAS LOMITAS
2/8/2023;39.8;11.2;RIO GRANDE
3/8/2023;29.6;2.1;AEROPARQUE AERO
3/8/2023;26.3;14.7;LAS LOMITAS
3/8/2023;39.7;12.0;RIO GRANDE
4/8/2023;20.4;18.2;AEROPARQUE AERO
4/8/2023;30.8;17.6;LAS LOMITAS
4/8/2023;39.3;2.1;RIO GRANDE
5/8/2023;25.3;8.8;AEROPARQUE AERO
5/8/2023;30.4;19.7;LAS LOMITAS
5/8/2023;31.7;7.6;RIO GRANDE
6/8/2023;37.4;5.0;AEROPARQUE AERO
6/8/2023;37.3;1.3;LAS LOMITAS
6/8/2023;21.7;6.9;RIO GRANDE
7/8/2023;36.9;11.7;AEROPARQUE AERO
7/8/2023;34.7;9.3;LAS LOMITAS
7/8/2023;25.7;0.3;RIO GRANDE
8/8/2023;20.7;17.5;AEROPARQUE AERO
8/8/2023;38.0;19.9;LAS LOMITAS
8/8/2023;34.5;17.8;RIO GRANDE
9/8/2023;37.2;3.1;AEROPARQUE AERO
9/8/2023;24.0;5.8;LAS LOMITAS
9/8/2023;27.1;1.8;RIO GRANDE
10/8/2023;24.8;16.2;AEROPARQUE AERO
10/8/2023;21.0;19.1;LAS LOMITAS
10/8/2023;25.7;11.0;RIO GRANDE
11/8/2023;31.8;16.0;AEROPARQUE AERO
11/8/2023;34.7;0.7;LAS LOMITAS
11/8/2023;29.0;15.0;RIO GRANDE
12/8/2023;36.5;13.4;AEROPARQUE AERO
12/8/2023;39.3;9.7;LAS LOMITAS
12/8/2023;37.0;0.6;RIO GRANDE
13/8/2023;37.1;10.2;AEROPARQUE AERO
13/8/2023;30.4;3.5;LAS LOMITAS
13/8/2023;39.9;16.2;RIO GRANDE
14/8/2023;39.5;3.1;AEROPARQUE AERO
14/8/2023;39.2;18.9;LAS LOMITAS
14/8/2023;38.3;6.3;RIO GRANDE
15/8/2023;21.6;2.8;AEROPARQUE AERO
15/8/2023;22.7;0.7;LAS LOMITAS
15/8/2023;24.5;6.1;RIO GRANDE
16/8/2023;35.4;11.3;AEROPARQUE AERO
16/8/2023;37.0;10.9;LAS LOMITAS
16/8/2023;36.3;10.6;RIO GRANDE
17/8/2023;20.9;12.2;AEROPARQUE AERO
17/8/2023;24.7;6.6;LAS LOMITAS
17/8/2023;32.1;19.0;RIO GRANDE
18/8/2023;30.8;12.4;AEROPARQUE AERO
18/8/2023;36.1;14.6;LAS LOMITAS
18/8/2023;22.9;16.0;RIO GRANDE
19/8/2023;35.8;12.8;AEROPARQUE AERO
19/8/2023;28.0;11.2;LAS LOMITAS
19/8/2023;28.2;1.9;RIO GRANDE
20/8/2023;23.5;2.6;AEROPARQUE AERO
20/8/2023;22.8;6.1;LAS LOMITAS
20/8/2023;35.6;7.1;RIO GRANDE
21/8/2023;36.2;19.0;AEROPARQUE AERO
21/8/2023;39.4;3.5;LAS LOMITAS
21/8/2023;39.4;16.9;RIO GRANDE
22/8/2023;39.1;16.0;AEROPARQUE AERO
22/8/2023;22.4;6.7;LAS LOMITAS
22/8/2023;37.2;10.1;RIO GRANDE
23/8/2023;32.8;16.1;AEROPARQUE AERO
23/8/2023;33.3;17.8;LAS LOMITAS
23/8/2023;37.3;5.7;RIO GRANDE
24/8/2023;28.8;16.7;AEROPARQUE AERO
24/8/2023;34.0;18.9;LAS LOMITAS
24/8/2023;21.1;19.7;RIO GRANDE
25/8/2023;36.0;11.9;AEROPARQUE AERO
25/8/2023;22.2;14.8;LAS LOMITAS
25/8/2023;24.1;14.3;RIO GRANDE
26/8/2023;35.8;6.2;AEROPARQUE AERO
26/8/2023;22.6;18.0;LAS LOMITAS
26/8/2023;30.5;17.8;RIO GRANDE
27/8/2023;20.1;8.1;AEROPARQUE AERO
27/8/2023;27.5;19.5;LAS LOMITAS
27/8/2023;30.4;12.6;RIO GRANDE
28/8/2023;23.0;1.8;AEROPARQUE AERO
28/8/2023;38.1;4.7;LAS LOMITAS
28/8/2023;29.0;9.3;RIO GRANDE
29/8/2023;37.6;1.7;AEROPARQUE AERO
29/8/2023;23.5;19.4;LAS LOMITAS
29/8/2023;39.8;2.7;RIO GRANDE
30/8/2023;38.5;6.5;AEROPARQUE AERO
30/8/2023;29.6;3.0;LAS LOMITAS
30/8/2023;30.9;13.6;RIO GRANDE
31/8/2023;27.4;9.8;AEROPARQUE AERO
31/8/2023;38.0;5.9;LAS LOMITAS
31/8/2023;35.8;19.8;RIO GRANDE
1/9/2023;32.8;14.0;AEROPARQUE AERO
1/9/2023;26.3;6.9;LAS LOMITAS
1/9/2023;22.9;9.2;RIO GRANDE
2/9/2023;22.9;4.2;AEROPARQUE AERO
2/9/2023;29.8;11.5;LAS LOMITAS
2/9/2023;40.0;14.3;RIO GRANDE
3/9/2023;23.6;12.5;AEROPARQUE AERO
3/9/2023;33.9;0.3;LAS LOMITAS
3/9/2023;20.6;0.0;RIO GRANDE
4/9/2023;20.1;3.7;AEROPARQUE AERO
4/9/2023;33.3;17.5;LAS LOMITAS
4/9/2023;26.3;1.1;RIO GRANDE
5/9/2023;25.2;0.6;AEROPARQUE AERO
5/9/2023;33.7;12.3;LAS LOMITAS
5/9/2023;33.3;8.0;RIO GRANDE
6/9/2023;32.5;1.5;AEROPARQUE AERO
6/9/2023;36.6;5.7;LAS LOMITAS
6/9/2023;22.3;13.0;RIO GRANDE
7/9/2023;31.5;12.0;AEROPARQUE AERO
7/9/2023;25.7;1.7;LAS LOMITAS
7/9/2023;35.1;16.5;RIO GRANDE
8/9/2023;32.1;3.8;AEROPARQUE AERO
8/9/2023;37.4;6.8;LAS LOMITAS
8/9/2023;37.7;8.6;RIO GRANDE
9/9/2023;25.5;12.3;AEROPARQUE AERO
9/9/2023;32.0;17.2;LAS LOMITAS
9/9/2023;32.9;6.3;RIO GRANDE
10/9/2023;38.3;19.3;AEROPARQUE AERO
10/9/2023;32.6;19.1;LAS LOMITAS
10/9/2023;24.8;2.9;RIO GRANDE
11/9/2023;28.8;0.5;AEROPARQUE AERO
11/9/2023;20.7;2.5;LAS LOMITAS
11/9/2023;27.5;5.6;RIO GRANDE
12/9/2023;39.1;17.7;AEROPARQUE AERO
12/9/2023;30.5;3.1;LAS LOMITAS
12/9/2023;35.2;2.3;RIO GRANDE
13/9/2023;31.9;5.6;AEROPARQUE AERO
13/9/2023;26.9;11.3;LAS LOMITAS
13/9/2023;24.3;8.1;RIO GRANDE
14/9/2023;31.9;0.5;AEROPARQUE AERO
14/9/2023;27.8;5.3;LAS LOMITAS
14/9/2023;32.4;7.0;RIO GRANDE
15/9/2023;24.3;10.6;AEROPARQUE AERO
15/9/2023;36.9;8.6;LAS LOMITAS
15/9/2023;28.3;6.2;RIO GRANDE
16/9/2023;33.2;7.8;AEROPARQUE AERO
16/9/2023;34.3;18.0;LAS LOMITAS
16/9/2023;23.3;7.1;RIO GRANDE
17/9/2023;26.5;14.4;AEROPARQUE AERO
17/9/2023;40.0;11.4;LAS LOMITAS
17/9/2023;26.2;3.9;RIO GRANDE
18/9/2023;32.6;10.5;AEROPARQUE AERO
18/9/2023;20.9;18.5;LAS LOMITAS
18/9/2023;22.9;14.8;RIO GRANDE
19/9/2023;22.8;17.3;AEROPARQUE AERO
19/9/2023;31.8;17.8;LAS LOMITAS
19/9/2023;26.9;4.6;RIO GRANDE
20/9/2023;30.3;18.6;AEROPARQUE AERO
20/9/2023;20.5;1.0;LAS LOMITAS
20/9/2023;38.6;16.7;RIO GRANDE
21/9/2023;39.4;0.5;AEROPARQUE AERO
21/9/2023;31.9;14.2;LAS LOMITAS
21/9/2023;37.7;5.9;RIO GRANDE
22/9/2023;21.6;13.8;AEROPARQUE AERO
22/9/2023;28.2;0.0;LAS LOMITAS
22/9/2023;33.0;2.7;RIO GRANDE
23/9/2023;20.4;9.1;AEROPARQUE AERO
23/9/2023;29.0;1.6;LAS LOMITAS
23/9/2023;26.6;9.2;RIO GRANDE
24/9/2023;24.5;13.4;AEROPARQUE AERO
24/9/2023;23.4;0.5;LAS LOMITAS
24/9/2023;28.9;14.5;RIO GRANDE
25/9/2023;22.8;1.5;AEROPARQUE AERO
25/9/2023;29.0;1.6;LAS LOMITAS
25/9/2023;33.0;6.4;RIO GRANDE
26/9/2023;28.9;9.7;AEROPARQUE AERO
26/9/2023;26.2;3.4;LAS LOMITAS
26/9/2023;36.6;16.9;RIO GRANDE
27/9/2023;36.1;11.8;AEROPARQUE AERO
27/9/2023;27.8;4.7;LAS LOMITAS
27/9/2023;35.0;9.5;RIO GRANDE
28/9/2023;33.9;12.9;AEROPARQUE AERO
28/9/2023;30.1;11.3;LAS LOMITAS
28/9/2023;39.0;10.7;RIO GRANDE
29/9/2023;36.4;12.2;AEROPARQUE AERO
29/9/2023;39.1;16.1;LAS LOMITAS
29/9/2023;39.0;14.4;RIO GRANDE
30/9/2023;33.1;15.8;AEROPARQUE AERO
30/9/2023;23.8;10.7;LAS LOMITAS
30/9/2023;24.9;18.7;RIO GRANDE
1/10/2023;36.2;13.0;AEROPARQUE AERO
1/10/2023;21.1;7.9;LAS LOMITAS
1/10/2023;37.7;2.2;RIO GRANDE
2/10/2023;30.1;14.6;AEROPARQUE AERO
2/10/2023;20.3;10.2;LAS LOMITAS
2/10/2023;39.2;11.9;RIO GRANDE
3/10/2023;38.9;1.8;AEROPARQUE AERO
3/10/2023;36.9;7.0;LAS LOMITAS
3/10/2023;30.1;1.5;RIO GRANDE
4/10/2023;24.6;13.9;AEROPARQUE AERO
4/10/2023;23.6;12.5;LAS LOMITAS
4/10/2023;32.1;3.3;RIO GRANDE
5/10/2023;28.0;14.9;AEROPARQUE AERO
5/10/2023;27.6;19.0;LAS LOMITAS
5/10/2023;25.1;9.1;RIO GRANDE
6/10/2023;25.4;1.7;AEROPARQUE AERO
6/10/2023;21.7;12.1;LAS LOMITAS
6/10/2023;34.0;8.2;RIO GRANDE
7/10/2023;22.2;18.7;AEROPARQUE AERO
7/10/2023;24.5;15.7;LAS LOMITAS
7/10/2023;32.8;8.8;RIO GRANDE
8/10/2023;29.9;8.0;AEROPARQUE AERO
8/10/2023;24.0;2.4;LAS LOMITAS
8/10/2023;23.7;5.5;RIO GRANDE
9/10/2023;26.5;2.8;AEROPARQUE AERO
9/10/2023;20.8;16.8;LAS LOMITAS
9/10/2023;20.2;6.4;RIO GRANDE
10/10/2023;23.4;9.9;AEROPARQUE AERO
10/10/2023;21.1;7.9;LAS LOMITAS
10/10/2023;37.1;11.2;RIO GRANDE
11/10/2023;39.2;3.6;AEROPARQUE AERO
11/10/2023;28.4;7.9;LAS LOMITAS
11/10/2023;25.1;13.8;RIO GRANDE
12/10/2023;34.0;9.7;AEROPARQUE AERO
12/10/2023;32.7;16.7;LAS LOMITAS
12/10/2023;34.9;7.2;RIO GRANDE
13/10/2023;28.7;15.2;AEROPARQUE AERO
13/10/2023;34.0;1.8;LAS LOMITAS
13/10/2023;25.7;19.3;RIO GRANDE
14/10/2023;37.2;16.5;AEROPARQUE AERO
14/10/2023;35.5;10.6;LAS LOMITAS
14/10/2023;34.7;17.2;RIO GRANDE
15/10/2023;36.4;8.3;AEROPARQUE AERO
15/10/2023;31.9;9.2;LAS LOMITAS
15/10/2023;30.0;5.4;RIO GRANDE
16/10/2023;35.8;5.1;AEROPARQUE AERO
16/10/2023;29.1;2.7;LAS LOMITAS
16/10/2023;20.6;10.2;RIO GRANDE
17/10/2023;21.8;19.4;AEROPARQUE AERO
17/10/2023;36.9;18.9;LAS LOMITAS
17/10/2023;24.9;19.8;RIO GRANDE
18/10/2023;35.0;5.8;AEROPARQUE AERO
18/10/2023;21.5;5.3;LAS LOMITAS
18/10/2023;25.2;4.9;RIO GRANDE
19/10/2023;35.2;2.3;AEROPARQUE AERO
19/10/2023;30.7;6.2;LAS LOMITAS
19/10/2023;31.3;18.2;RIO GRANDE
20/10/2023;33.5;17.2;AEROPARQUE AERO
20/10/2023;34.9;2.5;LAS LOMITAS
20/10/2023;30.0;19.1;RIO GRANDE
21/10/2023;20.0;16.2;AEROPARQUE AERO
21/10/2023;31.7;11.1;LAS LOMITAS
21/10/2023;36.4;13.4;RIO GRANDE
22/10/2023;34.0;12.3;AEROPARQUE AERO
22/10/2023;37.3;7.7;LAS LOMITAS
22/10/2023;34.6;1.3;RIO GRANDE
23/10/2023;32.6;11.8;AEROPARQUE AERO
23/10/2023;23.8;19.9;LAS LOMITAS
23/10/2023;31.3;11.4;RIO GRANDE
24/10/2023;33.2;3.7;AEROPARQUE AERO
24/10/2023;22.8;1.8;LAS LOMITAS
24/10/2023;23.0;14.5;RIO GRANDE
25/10/2023;26.1;5.2;AEROPARQUE AERO
25/10/2023;31.1;5.6;LAS LOMITAS
25/10/2023;35.3;9.0;RIO GRANDE
26/10/2023;33.3;11.7;AEROPARQUE AERO
26/10/2023;37.3;1.1;LAS LOMITAS
26/10/2023;34.6;19.2;RIO GRANDE
27/10/2023;22.0;19.2;AEROPARQUE AERO
27/10/2023;30.2;18.2;LAS LOMITAS
27/10/2023;24.7;12.4;RIO GRANDE
28/10/2023;28.8;12.9;AEROPARQUE AERO
28/10/2023;35.4;15.6;LAS LOMITAS
28/10/2023;26.6;20.0;RIO GRANDE
29/10/2023;36.2;0.5;AEROPARQUE AERO
29/10/2023;38.8;12.9;LAS LOMITAS
29/10/2023;20.3;16.5;RIO GRANDE
30/10/2023;22.8;14.1;AEROPARQUE AERO
30/10/2023;29.4;16.1;LAS LOMITAS
30/10/2023;27.8;3.4;RIO GRANDE
31/10/2023;33.9;12.7;AEROPARQUE AERO
31/10/2023;24.3;4.7;LAS LOMITAS
31/10/2023;33.6;11.2;RIO GRANDE
1/11/2023;20.7;8.6;AEROPARQUE AERO
1/11/2023;31.3;16.5;LAS LOMITAS
1/11/2023;27.6;11.6;RIO GRANDE
2/11/2023;22.0;17.8;AEROPARQUE AERO
2/11/2023;21.6;6.2;LAS LOMITAS
2/11/2023;37.4;19.7;RIO GRANDE
3/11/2023;36.3;15.4;AEROPARQUE AERO
3/11/2023;21.8;14.5;LAS LOMITAS
3/11/2023;37.6;7.7;RIO GRANDE
4/11/2023;21.8;6.5;AEROPARQUE AERO
4/11/2023;31.3;15.0;LAS LOMITAS
4/11/2023;23.2;5.5;RIO GRANDE
5/11/2023;20.4;7.4;AEROPARQUE AERO
5/11/2023;38.9;8.6;LAS LOMITAS
5/11/2023;24.7;2.0;RIO GRANDE
6/11/2023;28.7;13.5;AEROPARQUE AERO
6/11/2023;38.4;12.4;LAS LOMITAS
6/11/2023;36.0;16.4;RIO GRANDE
7/11/2023;21.1;13.7;AEROPARQUE AERO
7/11/2023;39.2;3.5;LAS LOMITAS
7/11/2023;32.2;3.9;RIO GRANDE
8/11/2023;25.4;11.2;AEROPARQUE AERO
8/11/2023;38.5;11.5;LAS LOMITAS
8/11/2023;31.2;12.1;RIO GRANDE
9/11/2023;36.9;5.2;AEROPARQUE AERO
9/11/2023;30.7;17.1;LAS LOMITAS
9/11/2023;31.6;18.5;RIO GRANDE
10/11/2023;36.8;5.0;AEROPARQUE AERO
10/11/2023;36.2;10.8;LAS LOMITAS
10/11/2023;39.6;8.5;RIO GRANDE
11/11/2023;27.2;8.3;AEROPARQUE AERO
11/11/2023;28.0;4.9;LAS LOMITAS
11/11/2023;22.3;16.2;RIO GRANDE
12/11/2023;35.6;9.6;AEROPARQUE AERO
12/11/2023;24.3;4.9;LAS LOMITAS
12/11/2023;33.4;17.4;RIO GRANDE
13/11/2023;25.7;14.0;AEROPARQUE AERO
13/11/2023;25.9;3.8;LAS LOMITAS
13/11/2023;28.0;15.3;RIO GRANDE
14/11/2023;36.3;5.8;AEROPARQUE AERO
14/11/2023;35.0;19.2;LAS LOMITAS
14/11/2023;20.9;18.2;RIO GRANDE
15/11/2023;28.1;15.7;AEROPARQUE AERO
15/11/2023;26.2;19.4;LAS LOMITAS
15/11/2023;28.9;19.1;RIO GRANDE
16/11/2023;22.5;17.3;AEROPARQUE AERO
16/11/2023;29.9;12.7;LAS LOMITAS
16/11/2023;20.1;0.5;RIO GRANDE
17/11/2023;39.8;14.3;AEROPARQUE AERO
17/11/2023;28.0;4.6;LAS LOMITAS
17/11/2023;25.6;4.2;RIO GRANDE
18/11/2023;26.9;11.7;AEROPARQUE AERO
18/11/2023;38.5;13.2;LAS LOMITAS
18/11/2023;31.5;0.8;RIO GRANDE
19/11/2023;37.3;15.9;AEROPARQUE AERO
19/11/2023;28.3;17.8;LAS LOMITAS
19/11/2023;24.0;8.6;RIO GRANDE
20/11/2023;32.3;11.7;AEROPARQUE AERO
20/11/2023;28.2;13.9;LAS LOMITAS
20/11/2023;34.5;19.1;RIO GRANDE
21/11/2023;25.5;5.3;AEROPARQUE AERO
21/11/2023;20.8;11.0;LAS LOMITAS
21/11/2023;39.8;1.7;RIO GRANDE
22/11/2023;29.2;6.8;AEROPARQUE AERO
22/11/2023;31.6;8.3;LAS LOMITAS
22/11/2023;28.1;8.4;RIO GRANDE
23/11/2023;31.6;17.0;AEROPARQUE AERO
23/11/2023;22.2;11.2;LAS LOMITAS
23/11/2023;35.7;10.1;RIO GRANDE
24/11/2023;35.6;16.8;AEROPARQUE AERO
24/11/2023;39.5;13.3;LAS LOMITAS
24/11/2023;37.3;12.6;RIO GRANDE
25/11/2023;20.6;14.6;AEROPARQUE AERO
25/11/2023;34.4;17.7;LAS LOMITAS
25/11/2023;22.7;15.2;RIO GRANDE
26/11/2023;39.6;4.6;AEROPARQUE AERO
26/11/2023;37.2;18.7;LAS LOMITAS
26/11/2023;31.0;7.1;RIO GRANDE
27/11/2023;31.7;6.2;AEROPARQUE AERO
27/11/2023;23.7;5.8;LAS LOMITAS
27/11/2023;26.3;2.4;RIO GRANDE
28/11/2023;34.0;0.7;AEROPARQUE AERO
28/11/2023;34.9;2.2;LAS LOMITAS
28/11/2023;37.9;13.9;RIO GRANDE
29/11/2023;37.1;0.5;AEROPARQUE AERO
29/11/2023;26.0;1.5;LAS LOMITAS
29/11/2023;37.9;2.5;RIO GRANDE
30/11/2023;39.8;3.3;AEROPARQUE AERO
30/11/2023;39.6;2.7;LAS LOMITAS
30/11/2023;29.1;9.8;RIO GRANDE
1/12/2023;37.1;8.1;AEROPARQUE AERO
1/12/2023;38.9;17.8;LAS LOMITAS
1/12/2023;34.8;3.7;RIO GRANDE
2/12/2023;33.5;6.5;AEROPARQUE AERO
2/12/2023;25.0;16.7;LAS LOMITAS
2/12/2023;36.3;5.6;RIO GRANDE
3/12/2023;21.4;16.3;AEROPARQUE AERO
3/12/2023;20.9;10.1;LAS LOMITAS
3/12/2023;21.4;7.5;RIO GRANDE
4/12/2023;37.4;17.4;AEROPARQUE AERO
4/12/2023;32.1;12.3;LAS LOMITAS
4/12/2023;36.1;14.8;RIO GRANDE
5/12/2023;20.8;9.0;AEROPARQUE AERO
5/12/2023;27.8;4.9;LAS LOMITAS
5/12/2023;29.5;5.6;RIO GRANDE
6/12/2023;20.5;3.7;AEROPARQUE AERO
6/12/2023;31.9;0.4;LAS LOMITAS
6/12/2023;22.7;1.2;RIO GRANDE
7/12/2023;33.0;14.2;AEROPARQUE AERO
7/12/2023;38.9;0.5;LAS LOMITAS
7/12/2023;27.6;11.3;RIO GRANDE
8/12/2023;36.7;1.5;AEROPARQUE AERO
8/12/2023;38.5;15.4;LAS LOMITAS
8/12/2023;34.1;13.7;RIO GRANDE
9/12/2023;30.4;13.8;AEROPARQUE AERO
9/12/2023;27.0;3.6;LAS LOMITAS
9/12/2023;20.3;5.4;RIO GRANDE
10/12/2023;39.6;3.7;AEROPARQUE AERO
10/12/2023;29.6;0.1;LAS LOMITAS
10/12/2023;39.9;6.4;RIO GRANDE
11/12/2023;22.9;3.7;AEROPARQUE AERO
11/12/2023;27.5;7.3;LAS LOMITAS
11/12/2023;24.1;9.6;RIO GRANDE
12/12/2023;33.9;2.4;AEROPARQUE AERO
12/12/2023;27.8;17.4;LAS LOMITAS
12/12/2023;23.7;6.2;RIO GRANDE
13/12/2023;25.8;15.4;AEROPARQUE AERO
13/12/2023;26.4;11.3;LAS LOMITAS
13/12/2023;32.5;13.5;RIO GRANDE
14/12/2023;29.9;17.1;AEROPARQUE AERO
14/12/2023;32.2;13.2;LAS LOMITAS
14/12/2023;31.2;0.2;RIO GRANDE
15/12/2023;25.0;12.8;AEROPARQUE AERO
15/12/2023;29.4;5.6;LAS LOMITAS
15/12/2023;22.9;19.9;RIO GRANDE
16/12/2023;33.5;16.9;AEROPARQUE AERO
16/12/2023;22.5;8.5;LAS LOMITAS
16/12/2023;20.7;13.7;RIO GRANDE
17/12/2023;37.8;0.6;AEROPARQUE AERO
17/12/2023;29.9;9.7;LAS LOMITAS
17/12/2023;21.0;3.8;RIO GRANDE
18/12/2023;22.9;19.9;AEROPARQUE AERO
18/12/2023;38.5;13.9;LAS LOMITAS
18/12/2023;27.9;12.5;RIO GRANDE
19/12/2023;20.1;12.2;AEROPARQUE AERO
19/12/2023;29.1;12.0;LAS LOMITAS
19/12/2023;22.4;0.9;RIO GRANDE
20/12/2023;35.4;12.5;AEROPARQUE AERO
20/12/2023;35.5;17.0;LAS LOMITAS
20/12/2023;38.6;5.3;RIO GRANDE
21/12/2023;28.3;1.4;AEROPARQUE AERO
21/12/2023;31.8;5.2;LAS LOMITAS
21/12/2023;32.4;18.1;RIO GRANDE
22/12/2023;23.8;19.6;AEROPARQUE AERO
22/12/2023;33.3;20.0;LAS LOMITAS
22/12/2023;29.6;2.5;RIO GRANDE
23/12/2023;20.3;12.7;AEROPARQUE AERO
23/12/2023;26.8;5.7;LAS LOMITAS
23/12/2023;27.2;5.3;RIO GRANDE
24/12/2023;28.6;13.2;AEROPARQUE AERO
24/12/2023;29.7;10.6;LAS LOMITAS
24/12/2023;31.6;3.8;RIO GRANDE
25/12/2023;35.3;12.8;AEROPARQUE AERO
25/12/2023;35.1;19.8;LAS LOMITAS
25/12/2023;39.9;15.0;RIO GRANDE
26/12/2023;27.1;19.6;AEROPARQUE AERO
26/12/2023;39.2;14.6;LAS LOMITAS
26/12/2023;27.7;11.2;RIO GRANDE
27/12/2023;25.7;7.7;AEROPARQUE AERO
27/12/2023;31.1;1.6;LAS LOMITAS
27/12/2023;39.9;4.6;RIO GRANDE
28/12/2023;38.5;17.8;AEROPARQUE AERO
28/12/2023;24.2;1.5;LAS LOMITAS
28/12/2023;34.3;0.4;RIO GRANDE
29/12/2023;36.7;4.5;AEROPARQUE AERO
29/12/2023;39.2;9.2;LAS LOMITAS
29/12/2023;24.6;12.6;RIO GRANDE
30/12/2023;34.6;9.5;AEROPARQUE AERO
30/12/2023;22.9;12.4;LAS LOMITAS
30/12/2023;38.0;5.4;RIO GRANDE
31/12/2023;28.6;16.1;AEROPARQUE AERO
31/12/2023;32.2;3.4;LAS LOMITAS
31/12/2023;39.1;7.7;RIO GRANDE
